agent_id,year,decision,raw_skill,outcome,elevated,has_insurance,relocated
Agent_44,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_45,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_46,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_47,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_48,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_49,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_52,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_53,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_54,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_56,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_57,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_58,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_59,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_60,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_61,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_62,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_63,8,Relocate,relocate,APPROVED,True,True,True
Agent_64,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_65,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_67,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_68,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_69,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_70,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_71,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_72,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_73,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_74,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_75,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_76,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_77,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_78,8,Relocate,relocate,APPROVED,True,True,True
Agent_79,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_80,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_81,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_82,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_83,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_84,8,Relocate,relocate,APPROVED,True,True,True
Agent_85,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_86,8,Relocate,relocate,APPROVED,True,True,True
Agent_87,8,Relocate,relocate,APPROVED,True,True,True
Agent_89,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_90,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_91,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_93,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_94,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_95,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_96,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_97,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_98,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_99,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_100,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_1,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_2,9,Relocate,relocate,APPROVED,True,True,True
Agent_4,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_5,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_6,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_9,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_11,9,Relocate,relocate,APPROVED,True,True,True
Agent_12,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_13,9,Relocate,relocate,APPROVED,True,True,True
Agent_14,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_15,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_16,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_17,9,Relocate,relocate,APPROVED,True,True,True
Agent_18,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_19,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_20,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_21,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_22,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_23,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_25,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_26,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_27,9,Relocate,relocate,APPROVED,True,True,True
Agent_29,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_30,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_31,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_32,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_33,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_34,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_35,9,Relocate,relocate,APPROVED,True,True,True
Agent_36,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_37,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_38,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_39,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_40,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_41,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_43,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_44,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_45,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_46,9,Relocate,relocate,APPROVED,True,True,True
Agent_47,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_48,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_49,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_52,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_53,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_54,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_56,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_57,9,Relocate,relocate,APPROVED,True,True,True
Agent_58,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_59,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_60,9,Relocate,relocate,APPROVED,True,True,True
Agent_61,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_62,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_64,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_65,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_67,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_68,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_69,9,Relocate,relocate,APPROVED,True,True,True
Agent_70,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_71,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_72,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_73,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_74,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_75,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_76,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_77,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_79,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_80,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_81,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_82,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_83,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_85,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_89,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_90,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_91,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_93,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_94,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_95,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_96,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_97,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_98,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_99,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_100,9,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_1,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_4,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_5,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_6,10,Relocate,relocate,APPROVED,True,True,True
Agent_9,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_12,10,Relocate,relocate,APPROVED,True,True,True
Agent_14,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_15,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_16,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_18,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_19,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_20,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_21,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_22,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_23,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_25,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_26,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_29,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_30,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_31,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_32,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_33,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_34,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_36,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_37,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_38,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_39,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_40,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_41,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_43,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_44,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_45,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_47,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_48,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_49,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_52,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_53,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_54,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_56,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_58,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_59,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_61,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_62,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_64,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_65,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_67,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_68,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_70,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_71,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_72,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_73,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_74,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_75,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_76,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_77,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_79,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_80,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_81,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_82,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_83,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_85,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_89,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_90,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_91,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_93,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_94,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_95,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_96,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_97,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_98,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_99,10,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_100,10,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
