agent_id,year,current_action,cumulative_state,elevated,has_insurance,relocated,outcome
Agent_10,9,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_11,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_12,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_13,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_14,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_15,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_16,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_17,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_18,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_19,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_20,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_21,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_22,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_23,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_24,9,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_25,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_26,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_27,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_28,9,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_29,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_30,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_31,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_32,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_33,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_34,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_35,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_36,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_37,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_38,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_39,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_40,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_41,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_42,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_43,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_44,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_45,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_46,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_47,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_48,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_49,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_50,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_51,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_52,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_53,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_54,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_55,9,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_56,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_57,9,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_58,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_59,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_60,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_61,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_62,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_63,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_64,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_65,9,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_66,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_67,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_68,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_69,9,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_70,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_71,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_72,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_73,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_74,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_75,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_76,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_77,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_78,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_79,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_80,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_81,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_82,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_83,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_84,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_85,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_86,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_87,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_88,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_89,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_90,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_91,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_92,9,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_93,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_94,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_95,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_96,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_97,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_98,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_99,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_100,9,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_1,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_2,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_3,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_4,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_5,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_6,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_7,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_8,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_9,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_10,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_11,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_12,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_13,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_14,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_15,10,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_16,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_17,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_18,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_19,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_20,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_21,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_22,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_23,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_24,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_25,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_26,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_27,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_28,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_29,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_30,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_31,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_32,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_33,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_34,10,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_35,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_36,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_37,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_38,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_39,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_40,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_41,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_42,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_43,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_44,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_45,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_46,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_47,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_48,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_49,10,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_50,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_51,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_52,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_53,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_54,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_55,10,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_56,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_57,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_58,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_59,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_60,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_61,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_62,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_63,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_64,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_65,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_66,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_67,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_68,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_69,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_70,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_71,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_72,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_73,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_74,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_75,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_76,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_77,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_78,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_79,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_80,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_81,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_82,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_83,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_84,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_85,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_86,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_87,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_88,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_89,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_90,10,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_91,10,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_92,10,buy_insurance,Only Flood Insurance,False,True,False,SAMPLED
Agent_93,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_94,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_95,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_96,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_97,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_98,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_99,10,do_nothing,Do Nothing,False,False,False,SAMPLED
Agent_100,10,do_nothing,Do Nothing,False,False,False,SAMPLED
